PV1MATH,PV2MATH,PV3MATH,PV4MATH,PV5MATH,PV6MATH,PV7MATH,PV8MATH,PV9MATH,PV10MATH,AGE,TFGender,REPEAT,MISSSC,SKIPPING,TARDYSD,EXERPRAC,STUDYHMW,WORKPAY,WORKHOME,ST034Q01TA,ST034Q02TA,ST034Q03TA,ST034Q04TA,ST034Q05TA,ST034Q06TA,ST300Q01JA,ST300Q02JA,ST300Q03JA,ST300Q04JA,ST300Q05JA,ST300Q06JA,ST300Q07JA,ST300Q08JA,ST300Q09JA,ST300Q10JA,ST270Q01JA,ST270Q02JA,ST270Q03JA,ST270Q04JA,ST038Q03NA,ST038Q04NA,ST038Q05NA,ST038Q06NA,ST038Q07NA,ST038Q08NA,ST250Q01JA,ST250Q02JA,ST250Q03JA,ST250Q04JA,ST250Q05JA,ST251Q01JA,ST251Q02JA,ST251Q03JA,ST251Q04JA,ST255Q01JA,PV1MATH_target
399.812,411.363,412.961,429.563,402.331,393.774,415.349,421.122,417.202,427.749,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
524.817,544.78,548.956,541.108,537.645,546.678,526.918,564.029,549.798,557.511,15.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
322.638,361.715,382.393,376.419,300.679,383.89,394.884,395.215,308.214,302.802,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
370.751,341.184,319.764,353.252,313.634,342.113,288.284,342.494,307.541,297.525,15.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
393.892,451.925,423.768,410.257,423.312,401.396,409.441,431.931,443.421,453.967,15.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
294.902,322.457,300.594,250.042,299.639,261.71,265.256,320.339,282.323,304.591,15.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
338.486,283.798,337.372,349.697,317.129,255.463,256.481,296.36,324.93,316.27,15.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
398.302,384.178,369.503,351.165,330.102,366.25,336.213,418.194,366.589,339.927,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
331.176,331.994,378.362,290.242,418.859,314.104,375.599,347.367,335.594,358.996,15.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
413.271,434.77,391.466,404.307,438.639,402.022,518.581,435.487,441.347,398.044,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
448.786,475.033,450.93,442.792,453.995,426.134,444.224,487.061,460.59,482.652,16.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
445.676,462.871,442.642,392.161,384.276,405.386,440.384,396.334,433.665,435.871,15.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
454.204,451.774,419.612,474.824,470.551,425.487,480.231,489.289,448.547,407.51,15.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
444.269,424.317,446.881,434.644,465.808,435.812,473.897,448.146,450.737,425.77,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
359.491,368.026,385.563,357.805,353.396,347.993,342.662,353.985,352.869,342.435,16.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
319.62,346.218,346.075,370.245,316.632,317.71,371.507,329.113,296.769,334.893,16.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
370.964,328.298,312.949,388.708,294.359,340.934,351.721,333.316,367.559,323.7,15.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
407.118,418.481,403.64,451.294,374.393,419.626,430.497,422.766,452.203,427.54,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
336.877,288.984,386.867,344.979,343.599,382.65,329.393,323.536,373.587,322.362,15.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
292.436,311.224,341.342,375.637,369.244,329.708,311.145,326.822,370.113,308.758,15.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
413.284,409.545,429.587,383.011,374.051,408.152,441.255,417.055,401.588,439.439,15.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
324.779,291.117,332.305,383.257,290.025,290.971,376.516,336.605,332.638,297.086,15.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
324.099,331.071,331.183,314.453,284.757,249.503,289.97,333.898,296.608,243.635,15.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
354.473,290.515,334.574,334.437,315.799,311.468,366.587,264.508,354.378,277.183,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
423.419,383.859,478.29,411.285,424.773,406.972,433.007,416.581,440.669,430.219,16.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
282.553,265.064,293.838,298.133,297.795,324.377,293.044,289.867,273.761,275.925,15.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
345.172,355.239,311.434,328.94,359.064,355.894,376.881,382.12,383.498,341.898,15.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
410.657,389.14,447.047,418.676,423.769,376.257,377.122,425.701,356.925,458.911,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
344.169,339.468,319.566,369.397,328.683,380.489,310.242,313.424,319.889,319.215,15.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
512.802,488.513,506.824,518.059,475.082,482.559,564.72,465.816,504.989,513.534,15.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
456.422,468.064,445.818,397.379,379.268,425.721,413.569,421.082,415.561,454.282,16.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
331.064,274.855,263.093,342.441,314.066,322.962,316.113,325.421,298.4,340.988,15.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
341.452,358.277,337.175,335.657,269.451,288.663,412.499,317.035,276.904,335.474,16.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
319.568,276.379,270.099,260.87,289.218,281.617,282.317,215.826,286.542,229.462,15.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
471.826,492.204,460.246,464.786,461.109,459.806,445.955,469.704,477.671,456.125,16.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
315.535,355.23,309.82,324.266,354.679,326.288,325.161,296.142,277.985,268.227,15.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
359.905,367.831,399.581,318.257,364.475,340.05,300.559,353.97,363.126,385.349,15.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
413.92,356.822,426.648,425.233,377.841,445.087,377.486,419.294,414.819,442.925,15.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
347.119,387.147,381.043,329.026,374.685,327.408,356.447,319.639,324.599,327.75,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
387.891,353.426,357.888,339.282,358.945,356.017,351.996,367.649,335.102,386.019,15.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
480.823,454.038,453.07,445.836,401.988,442.685,390.594,472.459,439.243,461.42,15.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
330.614,284.19,343.916,334.22,341.467,349.561,324.055,335.782,389.183,373.521,15.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
489.206,526.652,500.335,534.758,578.232,537.431,514.755,515.839,554.231,510.12,16.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
405.866,446.272,414.144,429.329,411.404,429.99,447.402,456.473,431.607,462.56,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
503.511,489.388,458.567,551.029,504.11,508.511,510.481,493.423,525.446,512.342,16.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
603.086,606.023,642.977,594.706,649.74,621.333,610.196,629.281,624.156,643.741,15.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
400.787,409.546,354.648,361.057,371.532,380.865,401.012,392.384,408.931,399.479,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
556.174,516.852,476.841,506.079,507.924,489.126,442.764,529.267,535.773,523.339,15.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
348.359,354.911,306.13,333.402,292.554,343.637,353.962,341.049,319.969,373.918,15.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
571.726,571.137,556.891,562.208,514.612,576.125,540.846,550.118,491.501,532.52,15.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
415.894,465.135,517.138,427.476,433.457,412.838,422.911,449.694,406.346,439.747,16.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
289.304,346.319,320.989,287.518,339.904,294.183,342.059,304.4,280.579,326.782,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
321.904,279.84,298.432,308.159,282.348,260.12,248.82,262.125,308.291,333.811,15.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
336.395,327.305,318.34,369.818,320.486,313.217,326.515,324.992,326.712,338.999,16.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
537.679,569.143,534.658,558.776,553.759,547.913,574.486,548.06,566.742,582.752,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
528.002,527.864,554.236,550.332,532.139,514.825,533.963,504.9,489.729,550.195,15.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
364.346,362.773,340.972,335.513,373.724,364.203,326.217,352.538,385.223,356.823,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
358.832,345.472,356.536,331.268,328.064,391.944,331.579,338.988,407.47,339.89,15.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
373.73,398.048,469.437,391.972,377.556,399.701,398.315,387.389,441.474,393.785,16.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
340.731,319.839,304.451,322.749,336.385,347.131,323.315,349.081,293.495,336.375,16.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
447.474,428.362,414.398,397.889,411.633,424.473,411.536,398.043,425.924,420.51,15.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
276.557,369.749,301.062,318.531,334.834,377.701,355.891,323.81,319.03,323.79,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
409.427,353.514,339.315,349.773,402.202,406.934,352.632,321.316,366.101,358.778,15.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
347.93,334.392,289.857,286.244,248.458,350.145,345.378,323.977,347.625,283.35,16.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
474.971,608.471,564.785,534.338,534.483,561.195,531.56,543.333,537.116,554.6,16.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
443.027,353.225,357.918,374.951,363.287,348.196,389.769,359.631,392.978,373.223,16.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
366.274,311.503,284.249,328.654,279.863,328.117,309.334,283.035,301.443,285.697,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
309.514,320.765,293.466,339.766,346.579,230.61,292.257,297.588,279.84,318.359,15.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
424.7,399.708,412.999,422.744,422.142,422.599,443.538,443.488,409.525,424.058,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
330.296,394.41,354.52,330.082,401.599,369.628,348.23,403.609,324.133,376.882,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
530.153,581.248,533.016,559.184,560.241,523.446,605.717,532.419,541.674,535.494,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
494.849,429.399,495.026,453.728,496.779,481.225,473.03,475.31,514.402,479.671,15.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
534.395,527.076,534.028,536.195,490.737,508.776,523.781,501.0,507.156,566.259,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
434.449,476.766,416.45,431.707,473.422,426.368,469.026,454.644,416.742,516.742,15.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
235.611,237.947,265.699,306.556,299.617,279.393,194.167,270.467,240.117,266.522,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
293.574,299.196,225.359,229.029,297.642,303.03,269.481,295.957,236.851,313.566,16.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
368.646,287.478,359.484,305.991,328.002,325.873,325.007,318.298,340.588,282.662,15.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
351.381,381.536,374.541,403.849,413.4,412.595,370.634,389.974,383.837,356.938,16.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
323.405,326.607,374.998,348.3,354.339,312.915,376.127,329.51,307.308,290.116,15.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
612.678,598.303,620.02,590.827,571.249,629.162,579.216,592.183,552.655,620.969,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
468.101,392.174,432.39,441.184,452.155,390.871,406.845,361.328,432.256,388.522,16.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
272.076,296.441,235.954,301.421,256.683,327.991,254.417,293.407,378.153,326.98,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
346.028,346.09,383.813,365.977,347.328,359.495,337.438,246.553,332.471,346.878,15.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
487.489,471.955,518.742,487.206,483.779,531.71,474.286,452.759,528.415,460.271,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
319.655,379.355,382.545,290.207,361.634,324.754,375.28,356.046,343.309,354.712,16.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
316.44,299.425,264.43,302.09,283.927,260.247,277.64,313.318,276.592,360.848,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
455.137,558.344,525.663,549.48,503.47,511.755,481.235,513.181,568.92,492.616,16.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
627.101,644.572,591.219,651.048,584.881,586.059,581.004,618.87,632.824,641.186,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
436.616,512.847,509.306,491.718,493.053,470.827,487.344,485.446,480.51,521.174,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
457.834,435.569,447.143,456.282,479.373,486.145,456.522,456.176,488.17,440.844,15.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
431.012,485.626,488.875,476.728,409.599,413.078,473.831,436.109,396.65,431.689,15.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
512.462,485.634,464.873,537.042,479.702,493.15,467.206,502.828,511.688,545.833,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
375.309,375.083,432.968,409.423,383.854,451.251,415.836,408.548,402.28,356.995,16.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
461.72,483.569,482.047,488.783,471.88,504.173,480.949,475.369,527.813,450.546,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
202.543,289.402,314.948,283.626,258.818,261.335,251.536,240.581,255.453,320.208,15.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
296.972,293.589,337.932,310.601,343.85,330.131,334.571,354.11,293.245,321.153,15.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
364.057,354.414,375.378,320.213,333.154,323.861,346.404,367.812,364.316,373.453,16.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
380.487,361.804,334.962,352.112,330.001,404.562,347.234,393.32,408.497,360.371,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
216.682,278.688,289.106,256.819,254.838,292.241,271.029,235.73,340.887,254.441,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
278.922,428.503,309.151,367.483,335.268,347.505,313.906,360.645,356.549,390.333,15.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
512.089,483.92,459.008,465.366,484.179,456.873,471.437,524.116,486.262,513.509,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
542.83,566.351,566.422,542.529,522.496,505.98,626.505,532.897,546.223,536.715,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
395.183,407.239,420.395,426.658,379.55,297.481,399.257,383.709,411.518,409.871,16.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
321.289,316.882,314.007,318.384,337.871,328.81,357.926,367.773,380.451,325.133,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
452.364,481.398,442.017,481.21,476.069,496.328,483.4,455.396,471.927,472.759,16.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
447.713,446.609,491.781,432.305,455.865,531.819,450.128,445.731,472.637,431.345,15.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
396.277,468.654,401.702,450.276,390.055,429.144,436.321,395.639,436.986,450.678,15.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
297.773,269.498,293.764,261.148,305.135,295.197,278.359,240.584,261.511,257.45,15.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
390.535,459.825,389.359,450.854,430.958,448.914,407.422,442.327,420.596,415.717,15.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
445.794,465.03,481.964,470.896,483.032,495.075,468.113,469.468,508.819,500.171,16.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
349.188,347.372,347.357,378.954,327.52,345.785,378.025,347.342,353.91,330.898,16.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
396.261,395.919,424.546,413.848,365.125,406.259,417.965,385.669,398.914,447.571,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
403.318,390.746,393.095,361.075,387.101,354.922,418.186,422.756,401.588,430.255,15.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
360.764,306.277,275.829,327.873,305.375,305.172,315.875,288.039,314.777,325.072,15.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
301.889,387.711,329.282,282.29,369.435,348.639,325.627,342.818,324.176,323.111,16.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
499.8,463.04,513.502,502.399,489.918,513.411,451.848,512.171,548.678,534.731,15.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
418.865,402.093,438.842,512.607,455.843,404.906,438.288,426.358,440.1,402.998,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
409.629,369.459,372.441,404.803,422.41,406.038,434.455,378.628,388.885,374.473,15.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
516.596,487.85,499.779,510.618,504.58,543.099,547.077,557.222,543.433,508.339,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
460.703,518.44,512.961,492.797,499.158,477.952,497.388,487.992,491.847,467.976,15.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
342.299,444.604,314.136,388.2,379.648,392.926,366.77,394.143,351.211,373.767,15.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
433.381,408.989,456.156,412.742,385.601,369.352,372.012,393.137,370.362,388.623,15.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
376.4,461.822,480.691,447.931,427.556,408.914,471.085,421.538,454.021,473.205,15.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
468.154,516.121,514.311,488.13,498.991,511.0,472.97,465.928,451.066,478.678,16.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
309.016,288.592,273.787,304.538,305.09,298.844,266.572,289.649,328.933,330.521,15.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
457.882,385.779,443.233,409.309,423.978,414.285,432.88,456.46,477.877,458.234,16.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
378.077,370.332,304.686,349.457,389.389,366.033,333.864,348.577,330.899,358.329,16.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
438.379,404.112,442.882,443.267,406.799,411.95,452.432,460.019,386.559,455.148,15.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
362.303,329.66,353.191,352.366,379.634,375.707,368.759,365.745,367.026,378.937,16.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
279.31,264.657,309.592,334.655,276.451,303.578,290.666,295.244,286.387,271.986,16.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
496.656,555.255,522.749,534.561,487.428,509.858,514.24,549.172,551.633,517.134,15.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
309.564,315.773,332.564,297.548,345.233,345.135,298.016,343.064,395.178,377.407,15.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
487.583,500.765,485.71,479.739,439.837,463.683,451.335,477.174,476.364,429.771,15.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
443.114,534.478,517.032,502.207,493.002,494.993,522.786,554.655,489.467,552.717,15.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
291.074,331.875,299.144,276.88,291.214,336.673,358.613,309.884,355.16,318.224,15.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
362.247,387.742,376.789,355.384,321.168,345.263,316.459,364.406,369.393,376.822,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
435.716,396.226,379.195,387.396,403.881,379.018,391.597,406.276,384.172,420.089,16.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
446.011,471.386,449.835,448.411,452.291,438.567,420.743,458.525,450.701,450.185,15.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
273.943,243.617,281.422,276.967,255.92,259.042,259.752,271.012,341.29,267.292,16.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
255.309,292.924,280.169,267.319,305.808,241.849,274.942,298.11,256.537,265.675,15.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
403.062,392.543,383.229,436.945,441.051,427.695,406.606,380.63,446.394,386.627,16.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
282.431,249.434,265.917,252.413,287.75,324.505,311.588,254.52,244.62,255.685,15.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
431.238,434.485,364.013,441.302,404.442,404.296,424.364,421.057,406.097,431.499,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
353.243,323.652,329.466,307.853,278.836,307.481,359.758,283.659,296.783,347.335,15.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
385.612,428.904,412.716,356.583,358.991,382.297,392.44,403.655,383.763,442.715,15.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
313.846,339.986,351.8,370.988,289.705,370.523,346.899,369.261,290.649,405.797,15.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
493.802,546.543,507.177,545.214,512.294,561.218,516.422,540.662,515.049,500.524,15.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
492.701,462.238,423.864,454.471,395.259,433.586,457.818,497.354,417.231,455.74,16.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
